EmployeeID,Quarter,PerformanceScore,CompletedProjects,OverdueTasks
4480,Q1,5,9,3
4063,Q1,4,4,0
5818,Q3,4,8,1
2415,Q3,5,4,0
1001,Q3,3,1,3
5237,Q3,2,1,3
3838,Q3,3,3,3
2229,Q1,3,9,0
5005,Q4,4,5,0
2653,Q1,3,8,2
2731,Q4,4,5,0
4534,Q4,3,2,2
4276,Q3,3,3,3
4439,Q2,3,5,4
1044,Q4,4,2,2
1924,Q1,3,7,2
2114,Q2,5,7,2
1851,Q3,3,9,0
4113,Q1,1,0,2
3903,Q4,4,9,4
2474,Q3,3,1,4
5100,Q3,4,1,3
1502,Q4,1,7,2
1457,Q4,4,7,4
4702,Q4,5,6,2
2300,Q3,5,2,4
2070,Q3,2,0,2
4437,Q4,2,9,1
2921,Q2,1,4,1
1508,Q3,2,9,3
3553,Q4,2,3,0
3029,Q3,5,0,3
5492,Q3,5,7,0
5146,Q4,5,5,2
3664,Q4,4,2,3
5901,Q4,1,6,1
3725,Q1,3,4,3
4870,Q1,2,2,3
4936,Q1,1,1,4
5597,Q1,1,6,4
4191,Q2,1,5,2
4271,Q1,1,7,3
1333,Q1,1,8,1
3105,Q2,2,3,4
4442,Q3,3,2,2
1511,Q3,2,0,3
3843,Q1,3,5,2
1618,Q4,1,9,3
3654,Q1,4,2,0
5506,Q2,4,5,3
3398,Q1,1,8,0
3504,Q3,3,5,0
5057,Q1,2,5,1
4215,Q3,5,4,0
4727,Q1,3,8,0
5898,Q1,1,4,1
2143,Q2,2,3,3
2153,Q4,4,3,3
5434,Q1,3,5,2
2189,Q4,5,2,0
5405,Q4,2,8,0
3947,Q3,2,7,2
5765,Q1,4,9,4
4348,Q1,2,2,1
4537,Q4,3,8,0
3118,Q3,2,3,1
4525,Q1,3,8,0
2014,Q2,3,3,4
5698,Q1,3,7,3
2243,Q1,3,9,3
1883,Q1,5,9,3
5594,Q4,5,2,0
1604,Q3,2,5,4
5531,Q2,2,5,2
5268,Q1,5,8,4
2072,Q4,4,9,0
2845,Q4,2,2,4
2603,Q3,5,9,4
2876,Q3,3,1,2
2776,Q2,4,7,1
4006,Q1,4,1,4
5200,Q4,5,8,4
2779,Q2,3,5,3
4194,Q4,4,3,4
4470,Q3,1,5,2
2970,Q2,5,0,3
1061,Q2,2,4,2
4463,Q4,2,5,3
2429,Q4,5,8,4
4944,Q2,4,7,0
1334,Q4,2,0,4
3323,Q1,4,4,1
4389,Q2,2,0,0
3559,Q1,4,9,0
3594,Q3,2,1,4
3371,Q1,2,2,3
3605,Q2,2,2,1
4011,Q2,4,3,3
2073,Q3,3,7,3
4125,Q1,1,2,4
5156,Q4,5,8,0
3104,Q2,3,6,3
4387,Q1,4,8,2
4718,Q1,1,8,0
3413,Q4,5,3,0
2120,Q2,1,4,1
5636,Q4,2,6,4
2027,Q1,1,8,1
1925,Q4,1,2,1
5048,Q2,5,6,3
2950,Q4,1,2,4
1019,Q1,5,0,4
1232,Q3,4,3,0
1660,Q1,2,5,2
1881,Q4,4,5,3
3492,Q2,2,6,4
2385,Q4,5,6,2
4936,Q2,3,2,4
4664,Q4,2,7,1
4112,Q2,4,5,3
3870,Q4,2,7,1
4443,Q4,2,4,3
4223,Q4,4,7,0
1396,Q3,3,1,3
2898,Q4,4,6,1
1811,Q1,3,3,3
4989,Q4,2,8,3
1740,Q3,3,4,2
1805,Q4,2,8,1
1522,Q4,4,5,3
2556,Q3,2,2,0
3611,Q2,2,0,2
2885,Q1,4,5,1
5653,Q2,1,8,1
2682,Q3,1,8,3
1289,Q2,1,4,0
4466,Q3,2,9,3
2329,Q4,1,6,0
1421,Q3,4,0,0
2723,Q1,5,6,4
1051,Q1,5,6,2
1472,Q2,5,9,1
5410,Q3,3,8,3
2992,Q1,2,4,3
2308,Q2,3,7,1
3517,Q4,2,7,2
3435,Q3,1,0,1
4196,Q3,2,2,0
4179,Q3,5,9,3
2568,Q1,2,2,0
1036,Q4,5,6,3
2326,Q3,1,3,2
2295,Q4,4,4,1
2737,Q1,5,1,3
2631,Q4,1,7,3
3424,Q3,4,6,4
1781,Q2,5,2,2
4733,Q2,1,3,3
3118,Q1,1,0,0
3527,Q2,1,1,3
5028,Q2,1,4,4
2773,Q2,2,8,0
5353,Q2,1,1,2
1236,Q4,4,0,4
2797,Q4,5,6,3
3883,Q3,5,8,2
1182,Q1,1,8,0
5842,Q3,5,0,0
5734,Q4,1,8,4
4015,Q4,2,2,1
3031,Q4,4,9,1
2652,Q2,4,9,4
3885,Q3,1,7,3
4465,Q2,5,6,0
3127,Q4,5,9,3
3587,Q2,1,6,0
2392,Q2,5,2,2
1676,Q4,1,8,3
4749,Q3,3,4,4
3516,Q3,1,6,1
4740,Q4,5,3,0
4314,Q1,1,1,1
3654,Q1,1,2,1
1420,Q2,5,1,4
5994,Q4,5,0,0
5215,Q1,2,0,4
3674,Q3,4,3,3
1234,Q1,5,1,1
4406,Q1,5,9,2
1488,Q4,4,9,2
1827,Q1,5,1,0
1003,Q3,2,8,3
2996,Q1,3,4,3
1114,Q3,3,1,0
2285,Q4,2,1,4
3078,Q1,3,3,1
2658,Q1,2,8,2
3232,Q1,1,2,3
5952,Q3,1,0,0
5782,Q4,1,1,2
5391,Q4,5,7,0
1028,Q2,3,7,1
5509,Q3,1,6,1
2120,Q2,2,6,3
3377,Q1,4,0,2
3532,Q3,3,3,3
1258,Q2,3,8,1
5569,Q4,1,2,1
5645,Q1,2,8,4
2550,Q1,4,0,2
1738,Q4,3,5,2
2653,Q2,5,9,1
4417,Q3,3,1,4
3475,Q4,3,7,4
1945,Q1,1,5,3
2349,Q4,5,3,1
1687,Q4,2,4,2
5758,Q4,2,1,3
5820,Q1,5,7,1
5424,Q1,2,9,0
2415,Q1,4,8,3
3861,Q1,5,8,3
5316,Q3,1,2,4
3840,Q2,5,1,0
4719,Q2,3,7,3
5370,Q1,2,1,2
1089,Q1,2,8,3
5204,Q1,1,7,1
2419,Q3,4,7,4
5483,Q2,5,3,0
1291,Q2,2,1,0
4053,Q1,5,7,1
3201,Q2,1,8,2
5868,Q3,4,1,2
1437,Q4,4,6,2
1769,Q4,1,6,2
4623,Q4,5,3,2
4041,Q1,3,3,3
5498,Q1,2,4,3
4465,Q2,4,9,2
2947,Q2,1,7,3
4026,Q2,2,5,1
5440,Q1,5,5,3
3356,Q2,2,4,4
4517,Q4,2,2,1
3411,Q1,3,4,0
3997,Q3,2,7,3
1470,Q1,5,6,1
3596,Q2,5,9,1
4002,Q1,3,9,2
1583,Q1,3,9,3
1977,Q3,4,1,1
3178,Q3,4,6,4
3502,Q3,3,2,2
2136,Q3,5,4,1
1960,Q2,5,2,1
3527,Q3,2,5,3
5755,Q4,5,4,4
1458,Q4,4,0,1
5813,Q1,5,6,0
3423,Q4,2,7,1
5421,Q2,3,4,0
5034,Q2,3,0,1
3260,Q1,2,5,4
2680,Q4,2,5,0
1395,Q4,5,3,2
1194,Q2,3,6,4
1795,Q3,1,7,0
1367,Q3,5,1,0
5193,Q2,3,3,0
3604,Q1,3,6,4
1855,Q2,3,1,2
5442,Q2,1,9,1
3662,Q3,1,8,2
2201,Q3,4,8,2
1532,Q2,3,9,2
1547,Q2,2,6,0
4314,Q3,3,1,4
3184,Q3,4,9,0
1054,Q4,5,7,1
5583,Q1,3,5,2
4835,Q2,3,0,2
3486,Q2,2,7,0
5393,Q3,4,6,0
1948,Q3,1,9,1
5861,Q4,1,6,1
1747,Q3,5,4,4
2233,Q1,2,0,3
1442,Q2,1,6,4
3447,Q3,4,5,4
2578,Q1,1,4,0
2468,Q2,1,0,2
1108,Q3,5,8,1
4056,Q1,5,9,3
2306,Q3,4,1,4
4131,Q3,3,7,3
2261,Q2,1,9,2
2827,Q2,1,2,4
3836,Q3,3,5,4
4028,Q2,3,6,1
5864,Q4,3,9,3
3584,Q1,2,9,0
5187,Q3,3,3,2
5899,Q2,2,4,4
4631,Q4,2,7,3
2599,Q1,2,7,4
5992,Q3,4,7,0
5545,Q4,3,1,2
1047,Q3,3,8,0
1229,Q2,5,4,0
1126,Q1,1,8,2
6000,Q2,2,4,1
4857,Q2,2,2,0
1397,Q1,2,6,4
2856,Q1,3,9,4
4193,Q2,2,0,1
5364,Q4,2,2,1
5937,Q2,4,8,3
2632,Q3,3,0,2
2300,Q3,3,4,0
5421,Q4,5,0,0
3092,Q4,2,4,0
1095,Q1,1,6,3
2461,Q1,4,3,4
2757,Q1,1,7,1
2225,Q4,1,7,0
4866,Q2,2,9,2
4432,Q3,5,5,4
3179,Q2,1,9,1
4125,Q4,3,6,2
2877,Q1,1,3,4
3336,Q4,3,3,2
4849,Q1,1,8,1
4658,Q1,3,7,2
3582,Q2,5,8,3
5313,Q3,3,3,3
4929,Q3,3,2,4
5061,Q3,2,6,4
2618,Q1,3,4,4
5382,Q4,1,4,4
3078,Q2,4,6,1
3994,Q2,2,3,4
4699,Q1,3,9,1
3307,Q2,2,7,3
5868,Q2,1,5,1
5267,Q3,1,3,1
2071,Q4,2,7,0
3159,Q2,2,5,4
3667,Q3,4,6,4
3827,Q2,5,0,1
3536,Q2,1,3,1
4058,Q4,5,3,3
1740,Q3,1,7,4
4130,Q1,2,2,0
1299,Q1,1,8,2
2795,Q3,3,5,2
1952,Q1,4,4,1
2164,Q2,3,0,1
2237,Q1,2,8,3
1446,Q1,1,3,1
3104,Q3,3,0,0
1910,Q3,3,2,3
5614,Q3,2,7,0
4078,Q1,2,7,2
5435,Q4,5,0,0
2581,Q4,2,1,3
3983,Q1,2,8,4
5575,Q4,5,6,3
2648,Q4,5,9,3
1809,Q3,3,1,2
5909,Q1,1,9,1
5382,Q2,1,0,0
1558,Q4,1,7,4
4834,Q2,5,5,0
2796,Q2,4,7,3
4208,Q2,1,5,4
2136,Q4,1,3,1
5208,Q4,5,4,4
1738,Q3,5,6,0
2574,Q2,4,1,1
5440,Q4,2,7,2
4885,Q1,3,1,1
4416,Q4,3,8,2
1425,Q4,1,2,4
1157,Q2,5,2,0
2284,Q4,4,1,2
2714,Q4,2,3,2
2740,Q4,2,5,3
5738,Q4,4,9,2
1782,Q1,3,3,1
1645,Q3,5,6,3
1964,Q4,4,4,1
1830,Q1,3,6,4
5561,Q4,2,9,2
5013,Q4,3,3,3
5717,Q2,5,5,1
1284,Q2,4,9,2
3428,Q4,4,0,4
4594,Q4,1,6,4
5429,Q2,2,8,0
3888,Q3,5,6,3
2813,Q2,3,7,2
3160,Q4,5,2,1
1139,Q2,3,1,2
4206,Q2,1,2,4
5227,Q3,4,2,2
1977,Q2,5,0,4
5848,Q3,5,6,1
2703,Q4,3,6,2
2276,Q1,2,3,0
3825,Q1,4,6,0
5713,Q2,4,8,4
4736,Q1,1,3,4
2711,Q3,1,0,4
1213,Q2,4,9,0
2526,Q3,4,5,4
5047,Q4,4,2,1
4505,Q1,4,7,0
4219,Q1,4,5,2
1874,Q1,2,1,4
1652,Q1,3,3,3
3912,Q4,1,6,4
1581,Q3,2,5,3
3730,Q2,4,7,1
1506,Q2,3,0,2
1134,Q4,3,1,0
5040,Q2,1,9,3
5832,Q1,2,5,1
2858,Q4,3,7,4
5776,Q4,4,1,1
3735,Q3,5,3,4
5820,Q1,3,3,2
4015,Q3,1,5,3
5693,Q3,1,1,1
5498,Q3,4,9,3
1716,Q2,4,6,1
1531,Q3,2,6,4
1551,Q3,1,9,3
3649,Q2,4,0,1
4648,Q2,2,6,1
1629,Q3,2,6,2
2191,Q2,4,4,2
2587,Q4,4,3,0
2950,Q1,2,0,0
3598,Q4,1,3,0
1306,Q1,5,5,4
2138,Q2,2,8,4
1631,Q2,2,7,4
4783,Q2,4,6,4
1001,Q1,5,7,3
5110,Q3,2,8,2
2531,Q1,4,6,1
1178,Q2,1,5,0
1859,Q4,5,0,4
5020,Q2,2,6,2
2995,Q1,3,7,1
2211,Q1,4,5,4
4292,Q4,2,6,0
2885,Q3,3,5,1
3264,Q4,3,9,0
3552,Q4,4,1,4
4197,Q2,2,7,3
5541,Q2,4,5,0
3013,Q2,1,3,3
1062,Q3,2,8,4
4947,Q1,1,9,1
3452,Q2,4,0,4
2945,Q2,4,5,1
4492,Q1,1,7,1
3450,Q1,4,2,0
4820,Q4,1,6,0
2600,Q2,2,2,3
5926,Q1,4,9,1
5160,Q1,5,3,4
3432,Q4,3,9,3
4028,Q3,5,3,3
5816,Q1,4,1,3
1432,Q2,3,6,3
4316,Q3,5,2,1
3851,Q2,4,6,4
2374,Q2,2,3,3
1016,Q4,4,5,2
3063,Q3,4,7,4
5273,Q2,2,1,2
4679,Q3,5,2,3
1491,Q3,5,3,4
1168,Q1,2,1,2
4167,Q2,5,7,2
3272,Q4,4,9,4
3315,Q4,1,8,2
1753,Q2,4,0,0
1948,Q1,1,8,1
2242,Q4,1,0,1
1670,Q4,3,4,1
3392,Q4,5,6,3
1064,Q3,1,4,4
3865,Q3,4,1,1
2428,Q1,1,9,3
1227,Q1,3,0,3
3782,Q3,1,9,1
3938,Q3,4,4,0
3825,Q1,5,5,1
5823,Q4,5,8,3
1261,Q3,4,4,4
5698,Q1,1,4,3
1975,Q4,2,2,2
3467,Q1,4,3,0
5450,Q1,4,0,2
1015,Q4,4,7,0
5215,Q3,2,9,0
4702,Q4,1,8,0
5268,Q1,2,6,2
5646,Q3,2,2,1
1292,Q4,1,0,2
5564,Q1,3,6,4
2236,Q4,4,2,2
4249,Q4,2,6,0
4004,Q4,1,7,3
3616,Q3,1,6,2
2471,Q1,5,2,2
4851,Q2,2,1,1
5832,Q4,4,2,1
3013,Q2,1,7,3
5536,Q2,1,3,3
1547,Q2,1,5,3
1666,Q2,2,9,1
4221,Q1,2,7,3
3753,Q3,1,5,4
5667,Q4,4,9,1
4985,Q1,4,5,1
5795,Q3,4,3,1
5457,Q1,3,4,1
4779,Q2,5,5,2
1958,Q2,2,9,4
5890,Q3,4,3,1
1168,Q4,3,3,2
2168,Q4,1,2,1
4733,Q4,5,0,4
3453,Q3,4,0,1
5262,Q4,1,3,2
4933,Q3,4,0,3
4875,Q4,4,9,1
5587,Q4,1,5,4
2092,Q3,5,4,4
1438,Q4,1,0,3
2753,Q4,3,6,4
3481,Q4,2,5,3
1532,Q1,4,3,1
3425,Q3,4,2,4
4215,Q1,2,3,3
1664,Q2,3,7,0
2258,Q2,5,0,4
4317,Q4,1,2,1
5475,Q3,5,0,4
3167,Q4,1,5,3
3580,Q4,5,1,4
2037,Q2,4,7,1
3042,Q4,5,8,3
3945,Q1,1,1,2
1278,Q3,1,1,3
3254,Q1,3,4,4
5011,Q3,5,7,4
2317,Q4,4,5,0
5832,Q1,5,5,4
3139,Q1,5,2,2
2220,Q1,2,4,0
2225,Q3,5,7,0
4220,Q1,2,9,2
3432,Q3,2,2,4
3040,Q4,5,4,3
3774,Q4,4,2,4
1656,Q2,4,1,4
5709,Q3,1,1,2
4660,Q1,5,1,3
2839,Q3,4,5,2
1655,Q1,3,1,4
1419,Q1,1,6,4
5292,Q3,2,1,1
4731,Q3,3,3,1
5221,Q4,4,4,0
1776,Q4,2,5,0
5681,Q3,3,7,2
2950,Q4,5,1,0
4006,Q1,5,0,4
1341,Q4,1,0,3
4012,Q4,4,9,4
5131,Q1,3,7,1
2286,Q4,2,1,0
1016,Q3,1,6,2
2108,Q1,1,0,0
4960,Q3,3,6,4
1198,Q3,5,4,0
1492,Q3,2,7,1
5451,Q4,4,1,1
2581,Q2,2,1,0
5945,Q2,4,1,4
2796,Q1,5,7,4
1450,Q3,3,0,2
1990,Q3,5,8,3
2808,Q2,3,9,1
5214,Q1,1,6,0
2647,Q3,1,6,3
4971,Q3,3,3,1
2256,Q1,1,6,2
1099,Q3,4,3,0
4539,Q2,3,2,4
1088,Q3,2,6,3
1290,Q1,1,2,4
4402,Q1,3,0,3
1604,Q2,5,9,3
5766,Q1,5,6,1
2916,Q1,2,8,2
2618,Q4,1,2,1
1666,Q3,5,2,1
1457,Q4,3,1,4
4722,Q2,2,3,1
1451,Q4,4,9,0
3137,Q2,5,3,0
3479,Q1,4,7,2
3830,Q2,5,3,1
5728,Q4,4,6,2
2327,Q4,2,3,0
5731,Q3,1,7,0
5929,Q1,4,2,2
3637,Q3,2,5,0
2504,Q4,5,0,0
5151,Q4,1,2,2
2560,Q2,3,1,0
5539,Q3,4,1,0
5520,Q1,1,4,0
5090,Q3,1,1,2
1787,Q4,5,0,4
3333,Q4,4,0,0
1451,Q2,2,0,3
1365,Q2,5,9,1
5598,Q4,4,3,2
5627,Q2,4,3,2
4523,Q4,3,2,0
1142,Q3,4,1,2
5695,Q1,2,0,3
1454,Q4,2,7,2
4708,Q3,2,9,1
3507,Q1,5,0,4
3576,Q1,5,2,4
3368,Q1,2,1,2
2855,Q3,4,4,4
3816,Q3,3,3,2
2162,Q2,5,8,1
2627,Q2,3,8,3
2297,Q3,2,2,3
1844,Q1,2,3,2
1224,Q1,2,8,1
5650,Q4,3,8,0
4674,Q3,4,5,0
1974,Q3,3,4,2
4282,Q1,3,9,0
2345,Q2,2,9,3
2490,Q3,2,2,4
4433,Q4,5,1,2
2642,Q3,4,9,4
4907,Q2,4,1,0
4243,Q2,4,1,3
2917,Q1,2,0,2
1401,Q2,4,9,3
5504,Q1,2,7,2
4555,Q2,4,9,1
2072,Q2,2,6,3
4116,Q4,5,7,1
5870,Q4,2,8,1
3548,Q1,2,6,0
2396,Q3,2,4,2
3440,Q4,4,5,0
3684,Q2,2,8,1
1240,Q4,1,9,4
5696,Q2,4,3,1
3919,Q3,2,7,2
1969,Q2,5,1,2
5576,Q1,5,3,1
5204,Q4,3,6,0
2616,Q1,3,9,0
2144,Q3,5,7,1
1070,Q3,3,1,1
5677,Q4,1,2,1
2376,Q2,1,5,0
4588,Q3,1,9,2
5084,Q4,4,2,1
4571,Q3,5,6,0
4346,Q4,1,8,4
1970,Q3,3,9,0
4277,Q2,2,4,4
3243,Q2,4,8,2
2810,Q1,1,9,3
3555,Q1,2,2,3
1815,Q3,5,2,3
1930,Q3,5,3,0
1014,Q2,5,6,0
1472,Q1,2,1,3
3098,Q4,1,2,1
1514,Q2,4,0,0
3091,Q4,4,8,1
2615,Q1,4,5,0
4124,Q3,3,1,0
2728,Q2,2,2,0
2775,Q4,1,8,2
5322,Q4,3,4,0
3375,Q1,1,8,3
1346,Q2,4,8,4
3980,Q2,1,6,4
5755,Q2,4,8,3
3020,Q4,4,3,0
5497,Q3,1,5,0
3786,Q2,5,9,1
5931,Q3,3,5,0
2287,Q4,1,2,4
3403,Q4,5,6,4
3111,Q3,2,0,2
4291,Q4,3,7,4
1467,Q1,5,0,3
3808,Q2,5,6,1
4077,Q1,2,5,3
2983,Q2,4,7,0
1063,Q3,2,2,0
3045,Q1,2,4,0
3222,Q4,1,1,0
4613,Q3,4,4,3
3550,Q2,3,6,4
4219,Q1,4,8,0
4373,Q1,2,9,0
5711,Q1,5,7,1
2723,Q1,5,8,1
2667,Q2,4,1,3
4109,Q3,2,1,1
2614,Q4,4,2,2
3289,Q3,1,8,0
5838,Q2,2,1,1
4923,Q2,2,8,2
2335,Q3,3,2,2
1607,Q3,2,5,3
4077,Q3,2,8,3
4627,Q1,4,3,3
5194,Q1,5,2,1
5289,Q3,4,2,0
3857,Q2,1,9,2
2829,Q1,2,1,2
2707,Q4,3,7,3
5072,Q2,5,6,3
3127,Q1,5,3,1
2499,Q3,4,3,3
5429,Q2,5,3,1
2506,Q3,5,5,4
5625,Q2,2,3,0
1369,Q2,5,8,2
2417,Q4,2,4,0
1857,Q2,3,6,3
5610,Q2,2,3,2
5564,Q2,5,7,0
2027,Q2,4,5,3
1123,Q2,1,1,4
2110,Q2,1,5,3
1983,Q2,1,5,0
1502,Q3,1,8,2
1459,Q4,4,8,4
3132,Q4,5,3,3
3782,Q2,2,2,0
4006,Q2,3,4,3
1670,Q2,5,0,4
4568,Q4,3,2,2
1430,Q2,5,2,3
1320,Q4,5,6,3
1269,Q4,4,8,4
2689,Q1,4,3,1
1902,Q2,1,9,3
5415,Q4,5,2,4
4034,Q2,4,1,0
1100,Q1,2,2,1
4785,Q1,5,1,3
2156,Q2,1,4,3
2522,Q4,3,6,4
2438,Q3,2,3,4
3367,Q3,4,5,3
5586,Q1,5,6,2
2953,Q1,4,9,0
5200,Q4,4,3,3
3067,Q4,3,7,1
3858,Q1,5,7,3
2752,Q4,5,0,1
3821,Q3,5,4,4
2053,Q1,5,4,3
3193,Q3,5,6,1
2890,Q4,1,5,1
2734,Q1,4,5,0
3894,Q2,5,4,2
5675,Q3,3,5,2
2600,Q1,1,4,2
3998,Q2,4,4,0
1041,Q3,1,7,0
4982,Q2,4,4,1
4441,Q2,5,5,0
4885,Q4,3,7,1
2157,Q3,2,0,3
4507,Q3,5,3,1
3269,Q2,2,0,2
4670,Q4,4,7,0
1615,Q4,4,3,0
5394,Q4,4,4,4
4147,Q1,5,2,0
5763,Q1,5,8,3
3258,Q4,4,4,2
3356,Q3,3,5,1
3358,Q4,3,2,0
4699,Q2,3,7,1
1735,Q4,5,9,1
3219,Q3,5,1,2
2419,Q3,1,2,1
1800,Q1,5,8,1
4364,Q2,4,1,0
6000,Q2,1,6,1
2530,Q2,4,7,3
2067,Q4,4,4,4
4547,Q4,1,0,3
4019,Q2,2,7,2
3502,Q3,5,2,2
2427,Q1,3,9,0
1442,Q2,1,5,0
4666,Q2,4,4,3
1320,Q1,5,8,4
5934,Q3,3,9,0
4435,Q3,3,5,0
3821,Q2,4,3,1
5072,Q1,5,2,2
2256,Q1,3,8,0
3640,Q4,1,6,3
4612,Q4,3,6,4
2640,Q1,5,8,2
5772,Q2,3,3,1
4906,Q2,1,6,4
3947,Q4,2,7,0
4517,Q2,4,4,0
2731,Q4,3,2,2
1494,Q4,5,1,3
3535,Q1,4,7,2
4844,Q4,1,9,0
5385,Q3,5,4,0
5864,Q4,4,2,0
3435,Q1,5,8,4
4811,Q3,4,2,3
1787,Q4,3,8,3
5259,Q2,1,7,1
4858,Q3,5,3,0
4939,Q4,2,6,0
4627,Q4,4,8,0
3922,Q4,1,0,1
2704,Q4,2,4,1
5242,Q2,5,8,0
4784,Q1,5,4,3
5866,Q1,2,1,3
1197,Q3,5,3,2
2132,Q3,4,6,1
3021,Q2,1,3,3
1918,Q1,5,5,0
1331,Q2,2,7,0
3024,Q2,1,0,1
3120,Q2,3,2,3
5050,Q3,2,4,4
4499,Q1,5,9,0
2862,Q4,2,4,2
3648,Q1,5,1,4
4411,Q2,3,0,0
3267,Q1,2,4,2
4284,Q4,4,0,3
1778,Q3,4,9,2
3713,Q4,4,1,0
3760,Q2,4,8,4
1473,Q1,2,8,0
3207,Q3,1,3,1
3808,Q4,5,1,2
3708,Q2,4,6,2
4441,Q2,4,2,0
3413,Q3,2,3,1
2511,Q3,1,5,1
5187,Q3,2,6,2
4546,Q3,3,3,3
2520,Q1,1,8,2
2304,Q4,5,4,4
1133,Q3,2,9,1
5306,Q3,2,3,1
5381,Q1,1,7,0
3824,Q1,2,5,3
2829,Q4,1,6,1
3454,Q4,5,4,0
5862,Q1,2,5,1
5917,Q3,2,3,4
4116,Q1,1,0,3
2363,Q2,2,1,1
2330,Q3,4,9,1
2618,Q1,3,3,1
5768,Q1,1,7,4
1007,Q1,1,7,3
3532,Q3,4,0,2
3891,Q2,3,3,2
2292,Q1,1,8,4
3801,Q3,3,2,2
1420,Q2,5,5,0
3920,Q1,3,4,4
5412,Q3,5,9,2
1357,Q3,5,7,1
5848,Q2,2,0,4
3021,Q4,1,4,1
3717,Q2,1,8,3
2062,Q2,3,0,4
5820,Q2,2,6,2
3219,Q3,1,5,1
5986,Q3,4,9,2
1781,Q4,5,1,4
3636,Q2,4,5,4
4899,Q3,4,8,0
3641,Q2,3,8,0
4718,Q2,4,2,0
2005,Q4,5,8,1
3710,Q3,3,4,1
3243,Q3,2,3,4
4461,Q2,2,4,0
3576,Q1,4,9,2
5181,Q1,5,0,3
5193,Q3,1,4,0
3859,Q1,5,5,3
1871,Q4,1,8,3
3243,Q4,4,6,0
1689,Q3,2,9,1
4059,Q2,1,4,4
1272,Q4,1,8,3
1205,Q1,1,2,1
2538,Q2,4,6,4
5060,Q4,1,5,2
5117,Q3,3,1,4
4636,Q1,4,0,2
5817,Q3,4,7,4
1368,Q1,3,7,0
5621,Q2,4,7,0
3540,Q4,5,1,4
5695,Q1,2,4,2
3230,Q1,4,0,4
5711,Q1,2,8,0
3991,Q3,4,6,3
2998,Q4,4,4,3
2496,Q2,2,7,2
3345,Q2,3,9,3
5788,Q4,1,3,3
4323,Q1,3,1,1
1774,Q4,4,0,4
5418,Q1,2,2,2
4120,Q3,4,0,4
1897,Q1,2,8,1
5381,Q1,3,0,2
3860,Q4,5,5,3
5274,Q2,3,5,0
3393,Q4,5,5,4
1989,Q1,4,3,0
4637,Q2,3,7,1
2617,Q1,2,2,4
4603,Q1,5,0,4
4231,Q1,1,6,0
2098,Q3,3,4,1
2523,Q4,5,0,3
1001,Q2,4,9,0
2873,Q3,4,5,0
2316,Q2,3,7,4
1928,Q3,1,8,0
1337,Q1,2,4,3
3020,Q2,3,7,4
4461,Q4,2,0,3
5435,Q1,1,7,3
4511,Q3,3,4,3
5040,Q4,5,1,3
4327,Q1,5,9,3
3009,Q2,3,2,0
3482,Q3,5,8,0
4773,Q4,1,6,1
2696,Q3,2,5,1
4177,Q3,2,6,1
3968,Q4,4,2,1
2763,Q1,4,7,3
4768,Q1,1,2,4
4512,Q2,5,6,2
2638,Q3,2,5,2
5351,Q3,2,1,2
3126,Q4,2,8,4
1191,Q2,2,8,0
4452,Q3,3,0,2
4725,Q2,3,7,0
4740,Q1,1,7,4
2155,Q4,5,5,2
2407,Q3,2,3,4
4708,Q1,5,9,4
1176,Q4,2,6,4
5934,Q2,3,0,2
2415,Q1,3,1,0
4489,Q4,5,4,0
3660,Q2,2,4,3
3024,Q1,3,6,0
3927,Q3,2,9,1
3965,Q4,3,4,2
3726,Q1,2,1,1
1551,Q1,2,9,0
1963,Q2,1,9,3
2109,Q2,1,0,0
3302,Q1,4,2,0
3330,Q4,1,8,1
1872,Q4,5,0,2
2736,Q2,1,2,2
5037,Q2,3,5,3
5049,Q2,3,0,0
3333,Q3,1,3,3
1662,Q1,4,4,4
5669,Q3,3,5,4
5475,Q4,5,1,2
5266,Q1,5,5,2
1026,Q3,3,1,3
4840,Q4,3,0,0
2663,Q2,2,3,1
1985,Q2,4,2,3
1719,Q1,3,7,3
3671,Q4,5,1,3
3067,Q2,2,9,1
2465,Q3,2,7,1
2973,Q3,2,6,0
1629,Q4,3,7,1
3879,Q2,3,7,4
1258,Q2,3,8,1
1256,Q2,2,6,2
5822,Q1,2,8,1
4986,Q4,2,5,3
2376,Q1,3,5,0
2390,Q3,1,2,3
4700,Q1,1,1,4
3389,Q1,5,5,3
5867,Q1,2,0,2
4747,Q4,5,3,3
5365,Q3,5,6,4
4078,Q1,3,6,1
5334,Q4,3,9,2
5509,Q2,3,8,1
3337,Q4,5,2,0
4964,Q4,4,8,0
3505,Q4,2,3,3
4845,Q3,1,0,3
4794,Q3,4,2,1
5561,Q4,1,1,1
2219,Q4,1,3,4
4913,Q3,4,9,4
3751,Q3,4,0,3
5505,Q1,3,1,1
4178,Q4,2,3,4
3944,Q3,2,9,2
5536,Q1,4,2,4
4120,Q4,4,6,4
5090,Q1,5,1,2
4536,Q2,5,5,2
4637,Q2,1,8,3
1695,Q1,2,4,0
3941,Q2,4,6,4
3084,Q1,3,6,3
3089,Q3,5,8,2
2825,Q2,3,0,1
3958,Q1,1,8,4
5126,Q2,5,6,0
2264,Q2,4,6,3
3945,Q2,2,4,0
5460,Q1,1,4,4
4470,Q3,1,1,0
1075,Q4,5,1,0
1178,Q2,5,6,2
5110,Q2,2,2,0
3009,Q3,3,7,3
